month,day,hour,ghi_wm2,wind_speed_ms,temperature_c
2,1,13,169.9,4.5,7.6
2,1,14,133.4,3.6,5.1
2,1,15,88.3,4.0,4.5
2,1,16,34.6,3.6,1.5
2,1,17,0.0,3.4,4.8
2,1,18,0.0,5.0,1.4
2,1,19,0.0,3.6,-2.4
2,1,20,0.0,3.3,-0.5
2,1,21,0.0,3.4,-1.7
2,1,22,0.0,4.4,-0.7
2,1,23,0.0,3.8,-0.1
2,2,0,0.0,3.9,1.9
2,2,1,0.0,5.0,-0.2
2,2,2,0.0,4.9,-0.7
2,2,3,0.0,4.5,-0.0
2,2,4,0.0,5.6,0.7
2,2,5,0.0,4.6,0.0
2,2,6,0.0,4.9,4.8
2,2,7,0.0,4.9,5.0
2,2,8,31.1,6.3,4.3
2,2,9,80.0,5.0,4.7
2,2,10,137.8,4.3,6.2
2,2,11,166.6,4.7,7.6
2,2,12,175.6,3.8,6.6
2,2,13,169.3,4.5,5.4
2,2,14,124.5,4.5,8.0
2,2,15,80.1,3.3,6.1
2,2,16,30.4,3.1,7.3
2,2,17,0.0,3.5,0.5
2,2,18,0.0,3.2,1.6
2,2,19,0.0,3.1,0.6
2,2,20,0.0,4.3,-2.3
2,2,21,0.0,3.7,-0.4
2,2,22,0.0,4.5,0.3
2,2,23,0.0,3.6,0.1
2,3,0,0.0,4.3,-0.9
2,3,1,0.0,4.9,-0.6
2,3,2,0.0,5.2,-0.0
2,3,3,0.0,4.6,-0.0
2,3,4,0.0,4.6,3.0
2,3,5,0.0,5.0,1.2
2,3,6,0.0,5.7,1.5
2,3,7,0.0,5.0,6.5
2,3,8,42.9,5.1,2.8
2,3,9,105.8,4.6,4.1
2,3,10,165.6,4.7,6.4
2,3,11,216.7,4.3,9.0
2,3,12,219.1,3.8,7.9
2,3,13,193.9,3.6,6.2
2,3,14,156.2,3.6,3.0
2,3,15,119.0,3.4,5.2
2,3,16,43.0,3.3,1.4
2,3,17,0.0,3.1,3.4
2,3,18,0.0,3.0,-0.2
2,3,19,0.0,3.9,-1.5
2,3,20,0.0,3.6,-2.1
2,3,21,0.0,4.6,-3.8
2,3,22,0.0,3.7,-0.8
2,3,23,0.0,3.7,-0.7
2,4,0,0.0,4.4,-1.0
2,4,1,0.0,4.3,-2.1
2,4,2,0.0,4.4,-3.3
2,4,3,0.0,4.8,-0.6
2,4,4,0.0,4.6,-0.2
2,4,5,0.0,4.7,-1.7
2,4,6,0.0,4.6,2.2
2,4,7,0.0,4.6,5.7
2,4,8,20.6,4.8,5.8
2,4,9,52.4,5.0,5.2
2,4,10,74.2,4.2,4.8
2,4,11,94.6,4.6,7.1
2,4,12,100.5,4.3,7.7
2,4,13,89.2,4.1,7.9
2,4,14,84.6,4.1,6.7
2,4,15,50.2,3.3,3.8
2,4,16,20.8,3.3,4.7
2,4,17,0.0,3.1,7.3
2,4,18,0.0,3.1,1.3
2,4,19,0.0,3.7,-3.9
2,4,20,0.0,3.7,0.1
2,4,21,0.0,3.5,-0.3
2,4,22,0.0,4.0,0.3
2,4,23,0.0,4.4,-2.4
2,5,0,0.0,5.0,-0.3
2,5,1,0.0,4.4,-3.7
2,5,2,0.0,4.4,-2.0
2,5,3,0.0,4.9,1.4
2,5,4,0.0,4.7,0.2
2,5,5,0.0,4.6,-1.4
2,5,6,0.0,5.7,0.2
2,5,7,0.0,4.5,1.8
2,5,8,23.8,5.0,3.9
2,5,9,56.0,4.5,5.3
2,5,10,87.7,4.6,5.3
2,5,11,100.9,4.1,9.7
2,5,12,109.2,3.8,6.3
2,5,13,103.3,3.6,6.7
2,5,14,78.7,3.7,6.9
2,5,15,54.3,4.4,2.8
2,5,16,21.8,4.7,4.0
2,5,17,0.0,3.5,4.3
2,5,18,0.0,3.9,1.5
2,5,19,0.0,3.3,-1.2
2,5,20,0.0,3.3,-0.3
2,5,21,0.0,3.7,-2.8
2,5,22,0.0,3.8,-0.8
2,5,23,0.0,3.9,-0.0
2,6,0,0.0,4.0,-1.9
2,6,1,0.0,4.4,-4.0
2,6,2,0.0,4.3,0.1
2,6,3,0.0,4.7,2.1
2,6,4,0.0,4.7,-2.4
2,6,5,0.0,5.0,0.7
2,6,6,0.0,4.7,4.9
2,6,7,0.0,4.9,2.6
2,6,8,58.0,4.6,4.3
2,6,9,149.4,4.7,5.9
2,6,10,216.9,4.3,7.0
2,6,11,258.8,4.2,7.2
2,6,12,278.0,5.2,6.5
2,6,13,233.1,3.9,7.4
2,6,14,216.6,3.9,6.3
2,6,15,136.1,4.0,4.2
2,6,16,56.6,3.5,3.5
2,6,17,0.0,4.1,7.4
2,6,18,0.0,5.0,1.6
2,6,19,0.0,3.8,0.8
2,6,20,0.0,3.6,-1.5
2,6,21,0.0,4.4,0.7
2,6,22,0.0,3.5,-1.3
2,6,23,0.0,4.0,-1.2
2,7,0,0.0,4.4,-1.4
2,7,1,0.0,4.2,-1.6
2,7,2,0.0,5.0,-2.1
2,7,3,0.0,5.9,-2.3
2,7,4,0.0,4.5,-2.0
2,7,5,0.0,4.5,-1.8
2,7,6,0.0,5.2,3.3
2,7,7,0.0,4.6,4.1
2,7,8,34.6,5.2,5.6
2,7,9,80.1,4.8,6.4
2,7,10,106.7,4.5,7.0
2,7,11,128.3,4.0,4.4
2,7,12,142.3,3.9,4.6
2,7,13,144.7,3.8,6.9
2,7,14,106.5,3.8,7.2
2,7,15,81.8,3.3,5.3
2,7,16,32.7,3.3,4.6
2,7,17,0.0,3.9,2.1
2,7,18,0.0,4.4,0.6
2,7,19,0.0,3.3,0.2
2,7,20,0.0,3.5,-1.3
2,7,21,0.0,5.2,-0.0
2,7,22,0.0,3.9,-2.9
2,7,23,0.0,3.7,1.0
2,8,0,0.0,3.9,-0.7
2,8,1,0.0,4.6,-1.7
2,8,2,0.0,4.6,-0.3
2,8,3,0.0,4.7,-0.2
2,8,4,0.0,4.6,-0.4
2,8,5,0.0,4.9,-1.8
2,8,6,0.0,5.1,1.0
2,8,7,0.0,4.6,2.7
2,8,8,28.0,4.6,3.6
2,8,9,64.0,4.4,5.6
2,8,10,95.0,4.2,5.0
2,8,11,105.8,4.2,8.5
2,8,12,121.0,4.9,8.5
2,8,13,107.1,4.8,5.8
2,8,14,88.3,3.7,6.2
2,8,15,63.2,3.9,8.5
2,8,16,24.8,3.7,5.3
2,8,17,0.0,4.8,2.1
2,8,18,0.0,3.1,0.4
2,8,19,0.0,3.8,0.6
2,8,20,0.0,3.4,-1.7
2,8,21,0.0,4.8,-0.8
2,8,22,0.0,3.7,-5.2
2,8,23,0.0,3.7,-1.0
2,9,0,0.0,4.7,0.9
2,9,1,0.0,4.1,-1.5
2,9,2,0.0,5.2,-1.6
2,9,3,0.0,4.5,2.2
2,9,4,0.0,4.6,0.5
2,9,5,0.0,4.6,1.4
2,9,6,0.0,4.7,3.9
2,9,7,0.0,5.1,4.5
2,9,8,53.7,5.6,3.1
2,9,9,118.4,4.6,6.5
2,9,10,164.6,4.3,6.4
2,9,11,224.2,4.0,5.3
2,9,12,220.5,4.1,6.7
2,9,13,209.4,4.0,5.3
2,9,14,180.0,5.1,6.3
2,9,15,123.0,3.8,5.1
2,9,16,52.9,3.5,5.6
2,9,17,0.0,4.9,4.4
2,9,18,0.0,3.1,3.0
2,9,19,0.0,3.2,-0.1
2,9,20,0.0,3.4,-0.8
2,9,21,0.0,3.5,1.3
2,9,22,0.0,4.4,-0.8
2,9,23,0.0,3.6,-0.9
2,10,0,0.0,3.8,-3.4
2,10,1,0.0,4.1,-2.2
2,10,2,0.0,4.9,-1.2
2,10,3,0.0,4.7,-3.5
2,10,4,0.0,6.1,-1.0
2,10,5,0.0,4.6,-0.7
2,10,6,0.0,4.7,0.1
2,10,7,0.0,4.6,2.4
2,10,8,49.3,4.5,5.1
2,10,9,111.6,4.8,7.7
2,10,10,149.9,4.4,4.6
2,10,11,195.1,4.2,8.1
2,10,12,192.2,3.8,7.5
2,10,13,172.3,3.6,7.8
2,10,14,155.9,5.0,4.7
2,10,15,106.7,3.4,5.3
2,10,16,48.3,3.3,3.7
2,10,17,0.0,3.9,3.6
2,10,18,0.0,3.3,5.3
2,10,19,0.0,3.1,-3.8
2,10,20,0.0,3.3,-1.3
2,10,21,0.0,3.3,-2.8
2,10,22,0.0,3.6,-0.3
2,10,23,0.0,5.2,-0.4
2,11,0,0.0,4.3,-2.1
2,11,1,0.0,6.0,-0.8
2,11,2,0.0,5.4,-0.2
2,11,3,0.0,5.8,-1.9
2,11,4,0.0,6.4,-1.0
2,11,5,0.0,5.2,-0.1
2,11,6,0.0,5.2,1.9
2,11,7,0.0,4.7,1.4
2,11,8,48.0,4.9,3.1
2,11,9,105.5,4.7,6.2
2,11,10,133.1,4.4,4.5
2,11,11,182.3,4.6,7.7
2,11,12,170.3,4.1,6.3
2,11,13,177.1,3.7,6.7
2,11,14,139.5,5.9,7.4
2,11,15,93.6,4.0,5.3
2,11,16,46.0,4.4,6.6
2,11,17,0.0,4.6,2.4
2,11,18,0.0,3.8,-0.8
2,11,19,0.0,3.2,0.5
2,11,20,0.0,3.7,-4.0
2,11,21,0.0,3.4,0.3
2,11,22,0.0,3.5,-1.0
2,11,23,0.0,3.6,-2.4
2,12,0,0.0,4.2,2.0
2,12,1,0.0,4.7,-3.3
2,12,2,0.0,5.3,-2.3
2,12,3,0.0,5.8,-3.0
2,12,4,0.0,5.2,-1.3
2,12,5,0.0,4.9,0.4
2,12,6,0.0,5.0,-0.2
2,12,7,0.0,4.6,3.3
2,12,8,35.9,4.5,4.0
2,12,9,72.5,5.8,6.2
2,12,10,111.0,5.1,8.2
2,12,11,128.5,4.6,6.3
2,12,12,145.5,4.8,5.6
2,12,13,132.9,3.8,7.5
2,12,14,109.5,3.4,7.4
2,12,15,84.0,3.4,1.7
2,12,16,35.8,3.1,3.0
2,12,17,0.0,3.7,2.2
2,12,18,0.0,4.0,3.8
2,12,19,0.0,3.3,0.2
2,12,20,0.0,3.8,-2.6
2,12,21,0.0,4.1,-2.8
2,12,22,0.0,4.6,-1.7
2,12,23,0.0,4.4,-2.7
2,13,0,0.0,3.9,1.7
2,13,1,0.0,4.8,-0.4
2,13,2,0.0,4.2,-0.1
2,13,3,0.0,4.5,-0.8
2,13,4,0.0,5.1,-3.4
2,13,5,0.0,5.2,0.2
2,13,6,0.0,4.9,2.0
2,13,7,0.0,4.8,1.9
2,13,8,90.0,5.1,5.3
2,13,9,173.1,5.6,6.9
2,13,10,253.9,4.3,7.3
2,13,11,307.1,4.1,7.5
2,13,12,300.9,4.4,7.7
2,13,13,295.5,5.1,8.0
2,13,14,246.0,4.2,4.7
2,13,15,180.8,3.5,5.0
2,13,16,77.6,3.8,2.2
2,13,17,0.0,3.9,2.8
2,13,18,0.0,3.1,2.8
2,13,19,0.0,3.4,-0.9
2,13,20,0.0,3.2,0.0
2,13,21,0.0,4.1,-0.4
2,13,22,0.0,3.5,-4.2
2,13,23,0.0,4.6,0.6
2,14,0,0.0,3.9,0.6
2,14,1,0.0,4.5,-0.1
2,14,2,0.0,5.4,0.8
2,14,3,0.0,4.3,-0.6
2,14,4,0.0,4.9,-1.6
2,14,5,0.0,4.7,-0.8
2,14,6,0.0,5.0,0.5
2,14,7,0.0,4.7,1.3
2,14,8,67.2,5.2,3.5
2,14,9,127.1,4.6,5.3
2,14,10,190.6,4.4,5.7
2,14,11,235.3,4.5,6.6
2,14,12,237.8,4.1,5.2
2,14,13,228.4,3.7,7.6
2,14,14,178.4,5.4,5.6
2,14,15,122.4,3.6,3.0
2,14,16,61.4,3.8,6.8
2,14,17,0.0,3.3,2.4
2,14,18,0.0,3.2,0.3
2,14,19,0.0,3.2,-3.5
2,14,20,0.0,3.3,-3.6
2,14,21,0.0,3.8,-1.2
2,14,22,0.0,3.5,-0.9
2,14,23,0.0,3.6,-0.4
2,15,0,0.0,4.0,1.2
2,15,1,0.0,4.0,0.9
2,15,2,0.0,4.7,0.8
2,15,3,0.0,4.5,0.5
2,15,4,0.0,5.5,-0.0
2,15,5,0.0,6.0,-3.3
2,15,6,0.0,5.0,1.7
2,15,7,0.0,5.1,3.7
2,15,8,54.4,4.9,4.2
2,15,9,101.5,4.6,5.5
2,15,10,158.8,4.3,8.0
2,15,11,179.8,5.9,6.3
2,15,12,172.3,3.8,7.0
2,15,13,181.9,4.8,6.6
2,15,14,146.2,4.1,5.7
2,15,15,97.3,3.7,3.1
2,15,16,53.9,3.8,2.6
2,15,17,0.0,3.1,4.3
2,15,18,0.0,3.7,2.4
2,15,19,0.0,3.1,-1.4
2,15,20,0.0,3.3,-2.2
2,15,21,0.0,3.4,-2.0
2,15,22,0.0,4.1,-1.1
2,15,23,0.0,4.1,-2.1
2,16,0,0.0,5.1,-0.3
2,16,1,0.0,4.4,-0.3
2,16,2,0.0,4.9,-0.3
2,16,3,0.0,5.0,-2.9
2,16,4,0.0,4.7,-2.1
2,16,5,0.0,5.8,-0.9
2,16,6,0.0,4.7,3.6
2,16,7,0.0,4.8,6.8
2,16,8,48.5,4.8,6.2
2,16,9,91.4,4.5,6.5
2,16,10,128.6,4.7,3.9
2,16,11,157.4,4.0,3.8
2,16,12,162.9,3.8,6.3
2,16,13,142.3,4.0,4.2
2,16,14,115.5,3.5,7.5
2,16,15,93.3,3.5,5.5
2,16,16,46.7,3.2,3.5
2,16,17,0.0,3.1,2.6
2,16,18,0.0,4.1,2.8
2,16,19,0.0,3.9,-2.6
2,16,20,0.0,3.3,-2.0
2,16,21,0.0,3.4,-0.5
2,16,22,0.0,3.8,-0.9
2,16,23,0.0,3.8,-3.5
2,17,0,0.0,4.2,-2.7
2,17,1,0.0,5.4,-3.0
2,17,2,0.0,4.5,0.6
2,17,3,0.0,4.4,-4.2
2,17,4,0.0,5.4,-0.4
2,17,5,0.0,5.5,0.3
2,17,6,0.0,5.0,1.4
2,17,7,0.0,4.6,5.7
2,17,8,81.1,4.6,5.3
2,17,9,143.0,4.4,4.2
2,17,10,194.0,4.5,7.8
2,17,11,235.0,4.0,8.2
2,17,12,241.2,3.9,5.9
2,17,13,237.4,4.0,4.9
2,17,14,214.7,3.5,4.3
2,17,15,163.9,3.7,4.7
2,17,16,79.6,3.5,2.1
2,17,17,0.0,3.7,0.5
2,17,18,0.0,3.4,0.7
2,17,19,0.0,3.3,-0.2
2,17,20,0.0,3.5,-0.5
2,17,21,0.0,3.3,0.4
2,17,22,0.0,3.6,-2.4
2,17,23,0.0,3.7,-0.6
2,18,0,0.0,4.1,-0.9
2,18,1,0.0,4.0,-3.2
2,18,2,0.0,4.7,2.9
2,18,3,0.0,4.9,-2.7
2,18,4,0.0,5.4,-0.6
2,18,5,0.0,5.4,1.6
2,18,6,0.0,4.8,1.9
2,18,7,0.0,5.3,5.1
2,18,8,33.4,5.5,5.0
2,18,9,63.7,4.4,5.1
2,18,10,86.6,4.6,5.9
2,18,11,111.5,4.0,8.2
2,18,12,111.6,4.6,6.7
2,18,13,102.6,6.5,5.8
2,18,14,89.0,3.6,4.7
2,18,15,62.7,3.3,4.5
2,18,16,32.9,3.7,7.1
2,18,17,0.0,3.7,2.9
2,18,18,0.0,3.0,1.7
2,18,19,0.0,3.9,2.2
2,18,20,0.0,3.2,-0.6
2,18,21,0.0,4.0,1.3
2,18,22,0.0,4.1,1.1
2,18,23,0.0,4.4,-0.4
2,19,0,0.0,3.9,-2.1
2,19,1,0.0,5.1,-0.2
2,19,2,0.0,4.9,-0.5
2,19,3,0.0,4.8,-0.7
2,19,4,0.0,4.9,0.2
2,19,5,0.0,5.0,-0.5
2,19,6,0.0,5.2,1.9
2,19,7,1.1,4.6,1.5
2,19,8,40.4,4.7,3.4
2,19,9,83.4,4.7,4.5
2,19,10,101.7,4.4,6.7
2,19,11,132.3,4.5,6.1
2,19,12,138.4,4.0,8.4
2,19,13,134.7,4.1,5.2
2,19,14,104.1,4.0,5.1
2,19,15,74.6,3.7,4.6
2,19,16,40.1,3.9,6.1
2,19,17,1.2,3.2,4.1
2,19,18,0.0,3.3,2.4
2,19,19,0.0,3.3,-1.8
2,19,20,0.0,3.2,-0.5
2,19,21,0.0,3.8,-3.3
2,19,22,0.0,4.5,0.0
2,19,23,0.0,3.8,-1.5
2,20,0,0.0,4.8,0.1
2,20,1,0.0,7.0,-0.1
2,20,2,0.0,4.2,-2.5
2,20,3,0.0,4.6,-1.4
2,20,4,0.0,4.6,-0.5
2,20,5,0.0,5.1,1.1
2,20,6,0.0,5.3,2.9
2,20,7,3.3,5.4,5.3
2,20,8,64.6,5.5,7.5
2,20,9,118.8,4.8,7.1
2,20,10,172.4,4.8,5.8
2,20,11,183.6,4.1,9.2
2,20,12,199.5,3.9,7.6
2,20,13,202.0,5.6,3.7
2,20,14,163.6,3.9,7.3
2,20,15,108.7,3.6,6.9
2,20,16,65.2,4.6,2.9
2,20,17,3.3,3.4,5.5
2,20,18,0.0,3.6,3.7
2,20,19,0.0,3.2,0.6
2,20,20,0.0,3.6,-0.4
2,20,21,0.0,3.4,-2.5
2,20,22,0.0,4.0,-1.6
2,20,23,0.0,4.5,1.7
2,21,0,0.0,4.1,-2.5
2,21,1,0.0,4.1,3.6
2,21,2,0.0,5.5,-3.5
2,21,3,0.0,4.8,-0.2
2,21,4,0.0,4.5,-3.6
2,21,5,0.0,4.6,0.7
2,21,6,0.0,5.0,0.8
2,21,7,4.4,5.6,3.1
2,21,8,51.7,5.5,5.1
2,21,9,87.3,5.0,5.0
2,21,10,120.3,4.5,6.8
2,21,11,153.8,4.0,6.9
2,21,12,148.8,5.2,7.5
2,21,13,135.8,3.8,7.3
2,21,14,115.9,3.7,5.3
2,21,15,88.4,3.3,4.5
2,21,16,47.7,3.9,1.9
2,21,17,4.0,3.2,2.6
2,21,18,0.0,3.2,1.3
2,21,19,0.0,3.3,-1.5
2,21,20,0.0,3.3,-1.7
2,21,21,0.0,4.1,-0.7
2,21,22,0.0,4.4,-1.6
2,21,23,0.0,3.7,-2.4
2,22,0,0.0,4.2,-1.5
2,22,1,0.0,4.3,-0.5
2,22,2,0.0,4.3,-0.5
2,22,3,0.0,4.7,-2.5
2,22,4,0.0,4.6,-1.1
2,22,5,0.0,5.4,-2.2
2,22,6,0.0,4.9,1.8
2,22,7,9.3,5.0,2.3
2,22,8,85.8,4.6,5.2
2,22,9,151.3,5.3,6.1
2,22,10,219.1,4.3,5.9
2,22,11,236.4,4.7,8.1
2,22,12,248.1,4.0,8.9
2,22,13,250.6,3.9,6.7
2,22,14,197.4,3.5,8.7
2,22,15,142.9,4.8,5.1
2,22,16,79.2,3.5,7.4
2,22,17,9.2,3.2,5.7
2,22,18,0.0,3.6,-1.1
2,22,19,0.0,3.1,0.3
2,22,20,0.0,3.3,-2.9
2,22,21,0.0,3.4,-0.6
2,22,22,0.0,3.6,-0.3
2,22,23,0.0,4.9,-1.6
2,23,0,0.0,3.8,-1.8
2,23,1,0.0,4.4,0.8
2,23,2,0.0,4.3,-0.4
2,23,3,0.0,4.9,-0.3
2,23,4,0.0,5.5,-2.0
2,23,5,0.0,4.7,-2.0
2,23,6,0.0,5.1,2.4
2,23,7,8.3,4.6,3.9
2,23,8,60.3,4.8,3.4
2,23,9,115.1,4.4,5.1
2,23,10,140.0,5.4,5.3
2,23,11,167.7,4.3,5.7
2,23,12,184.3,4.1,6.9
2,23,13,171.3,7.5,5.0
2,23,14,151.2,3.5,8.1
2,23,15,99.6,3.4,5.0
2,23,16,59.1,4.3,8.1
2,23,17,8.0,3.4,3.6
2,23,18,0.0,4.0,-1.1
2,23,19,0.0,3.2,1.6
2,23,20,0.0,3.3,-1.1
2,23,21,0.0,3.3,-1.6
2,23,22,0.0,3.9,-1.9
2,23,23,0.0,3.8,-0.5
2,24,0,0.0,4.5,-1.8
2,24,1,0.0,4.1,-0.5
2,24,2,0.0,5.5,0.0
2,24,3,0.0,4.6,1.8
2,24,4,0.0,5.2,-0.9
2,24,5,0.0,4.7,0.9
2,24,6,0.0,6.2,1.7
2,24,7,14.0,5.9,3.2
2,24,8,84.5,4.6,6.9
2,24,9,162.8,5.8,7.0
2,24,10,219.1,4.3,5.0
2,24,11,257.6,4.0,8.3
2,24,12,259.8,6.1,8.3
2,24,13,232.2,3.8,9.0
2,24,14,192.1,3.6,3.9
2,24,15,162.4,4.6,4.9
2,24,16,83.4,3.2,5.5
2,24,17,12.7,3.2,3.0
2,24,18,0.0,4.8,0.4
2,24,19,0.0,3.4,-0.6
2,24,20,0.0,3.5,-3.5
2,24,21,0.0,3.8,-1.0
2,24,22,0.0,3.9,0.2
2,24,23,0.0,4.8,0.2
2,25,0,0.0,4.1,-0.0
2,25,1,0.0,4.3,-2.7
2,25,2,0.0,4.8,-1.4
2,25,3,0.0,4.5,-0.1
2,25,4,0.0,4.7,-1.8
2,25,5,0.0,4.8,-1.7
2,25,6,0.0,4.7,2.3
2,25,7,11.7,4.7,5.9
2,25,8,67.4,4.5,2.7
2,25,9,115.8,5.5,5.2
2,25,10,149.3,5.5,7.6
2,25,11,186.9,4.4,8.7
2,25,12,190.7,4.0,6.7
2,25,13,163.5,4.5,8.1
2,25,14,160.7,3.7,6.6
2,25,15,107.8,5.2,4.2
2,25,16,63.3,3.8,4.7
2,25,17,10.8,3.6,2.3
2,25,18,0.0,3.1,0.6
2,25,19,0.0,3.5,-0.9
2,25,20,0.0,4.0,-0.5
2,25,21,0.0,5.3,-1.2
2,25,22,0.0,3.4,-3.9
2,25,23,0.0,3.6,-2.3
2,26,0,0.0,4.0,-0.3
2,26,1,0.0,4.9,-3.3
2,26,2,0.0,4.4,-1.1
2,26,3,0.0,4.6,1.0
2,26,4,0.0,4.6,-1.9
2,26,5,0.0,4.6,0.6
2,26,6,0.0,5.5,-0.3
2,26,7,6.0,4.8,-1.0
2,26,8,33.6,4.8,3.9
2,26,9,53.0,5.7,7.3
2,26,10,68.1,4.6,6.6
2,26,11,77.7,4.3,7.5
2,26,12,86.7,5.6,7.7
2,26,13,84.9,4.2,5.4
2,26,14,67.6,3.9,4.9
2,26,15,58.6,3.8,5.2
2,26,16,29.8,3.4,5.6
2,26,17,6.7,3.9,0.2
2,26,18,0.0,3.2,-0.3
2,26,19,0.0,3.1,1.1
2,26,20,0.0,3.7,-2.6
2,26,21,0.0,3.8,-3.7
2,26,22,0.0,3.5,-1.2
2,26,23,0.0,3.7,-2.0
2,27,0,0.0,4.5,-1.0
2,27,1,0.0,5.6,-3.4
2,27,2,0.0,5.5,-0.5
2,27,3,0.0,5.6,-1.4
2,27,4,0.0,4.7,1.1
2,27,5,0.0,5.2,1.1
2,27,6,0.0,4.8,5.0
2,27,7,12.6,5.4,3.8
2,27,8,52.6,5.4,4.7
2,27,9,93.4,4.6,7.4
2,27,10,133.2,4.5,7.3
2,27,11,144.5,4.2,6.1
2,27,12,152.6,4.0,6.7
2,27,13,132.6,5.5,6.7
2,27,14,134.2,3.6,8.6
2,27,15,97.0,4.1,4.5
2,27,16,59.8,3.3,6.5
2,27,17,13.1,3.1,2.6
2,27,18,0.0,3.6,4.5
2,27,19,0.0,3.1,0.6
2,27,20,0.0,3.3,-2.9
2,27,21,0.0,3.7,-0.1
2,27,22,0.0,3.5,-2.7
2,27,23,0.0,3.9,-1.4
2,28,0,0.0,3.9,0.6
2,28,1,0.0,4.1,1.5
2,28,2,0.0,5.5,-0.3
2,28,3,0.0,4.6,-1.5
2,28,4,0.0,4.5,-3.9
2,28,5,0.0,5.0,1.0
2,28,6,0.0,5.0,1.9
2,28,7,17.8,6.4,3.2
2,28,8,76.7,4.6,5.9
2,28,9,135.9,4.6,4.0
2,28,10,169.2,5.1,6.2
2,28,11,203.1,4.1,5.9
2,28,12,193.3,4.0,6.8
2,28,13,205.1,3.6,5.5
2,28,14,160.0,3.6,2.0
2,28,15,125.4,3.6,5.0
2,28,16,71.9,3.9,6.5
2,28,17,17.1,3.1,3.8
2,28,18,0.0,3.3,0.8
2,28,19,0.0,3.6,-3.0
2,28,20,0.0,3.2,1.4
2,28,21,0.0,3.8,-2.3
2,28,22,0.0,4.6,-0.2
2,28,23,0.0,3.8,-1.5
2,29,0,0.0,4.7,-0.2
2,29,1,0.0,4.2,0.5
2,29,2,0.0,4.4,-0.3
2,29,3,0.0,4.9,-2.0
2,29,4,0.0,6.9,-1.6
2,29,5,0.0,4.6,-1.3
2,29,6,0.0,5.0,2.9
2,29,7,27.7,4.7,5.0
2,29,8,101.6,4.7,2.5
2,29,9,164.7,4.8,8.2
2,29,10,234.6,4.6,7.7
2,29,11,267.1,4.0,7.6
2,29,12,280.8,3.9,8.0
2,29,13,270.6,3.7,5.7
2,29,14,208.5,4.0,5.7
2,29,15,171.9,3.7,6.9
2,29,16,105.2,3.3,1.9
2,29,17,27.3,3.2,6.0
2,29,18,0.0,3.5,0.4
2,29,19,0.0,3.8,0.1
2,29,20,0.0,4.1,-0.6
2,29,21,0.0,3.3,-2.5
2,29,22,0.0,3.7,-2.3
2,29,23,0.0,4.9,0.9
3,1,0,0.0,4.3,1.0
3,1,1,0.0,4.2,5.4
3,1,2,0.0,6.0,4.1
3,1,3,0.0,4.5,0.7
3,1,4,0.0,5.0,2.8
3,1,5,0.0,5.0,4.0
3,1,6,0.0,5.9,3.5
3,1,7,44.5,4.7,9.1
3,1,8,171.0,5.2,9.2
3,1,9,288.8,5.2,7.3
3,1,10,364.2,4.5,11.5
3,1,11,373.9,4.3,11.8
3,1,12,405.4,4.4,13.5
3,1,13,374.9,4.4,13.7
3,1,14,343.9,3.7,12.0
3,1,15,255.1,3.4,13.0
3,1,16,174.1,3.3,9.2
3,1,17,44.5,3.8,8.5
3,1,18,0.0,3.1,5.4
3,1,19,0.0,3.8,3.0
3,1,20,0.0,3.2,0.6
3,1,21,0.0,3.7,1.4
3,1,22,0.0,3.6,3.5
3,1,23,0.0,4.1,6.7
3,2,0,0.0,4.0,2.1
3,2,1,0.0,4.2,1.6
3,2,2,0.0,4.7,2.5
3,2,3,0.0,5.5,3.0
3,2,4,0.0,4.8,1.7
3,2,5,0.0,4.9,4.1
3,2,6,0.0,4.9,7.8
3,2,7,47.1,5.2,9.2
3,2,8,162.1,5.2,11.5
3,2,9,291.8,5.5,11.1
3,2,10,364.5,4.4,12.1
3,2,11,385.9,4.3,13.7
3,2,12,432.4,4.0,13.3
3,2,13,392.7,5.4,12.1
3,2,14,341.3,3.9,14.8
3,2,15,261.5,3.4,9.1
3,2,16,161.4,3.4,10.6
3,2,17,51.3,4.0,10.9
3,2,18,0.0,3.7,6.0
3,2,19,0.0,3.3,1.7
3,2,20,0.0,4.4,3.9
3,2,21,0.0,4.2,0.2
3,2,22,0.0,3.7,4.9
3,2,23,0.0,4.2,3.4
3,3,0,0.0,3.9,3.6
3,3,1,0.0,4.3,2.2
3,3,2,0.0,4.9,1.0
3,3,3,0.0,4.7,4.4
3,3,4,0.0,4.8,2.1
3,3,5,0.0,6.0,4.9
3,3,6,0.0,5.1,5.2
3,3,7,24.7,4.9,7.0
3,3,8,69.5,4.7,9.0
3,3,9,123.5,7.5,6.9
3,3,10,154.8,4.4,9.2
3,3,11,189.8,4.4,9.0
3,3,12,183.0,4.4,10.7
3,3,13,165.9,4.5,14.5
3,3,14,167.2,3.6,11.6
3,3,15,120.0,3.8,10.2
3,3,16,75.8,3.3,6.3
3,3,17,22.6,3.2,5.9
3,3,18,0.0,3.2,4.7
3,3,19,0.0,3.5,3.6
3,3,20,0.0,3.7,4.1
3,3,21,0.0,3.6,2.9
3,3,22,0.0,3.6,2.8
3,3,23,0.0,4.1,4.6
3,4,0,0.0,4.4,2.2
3,4,1,0.0,4.1,0.8
3,4,2,0.0,4.3,4.4
3,4,3,0.0,4.8,3.0
3,4,4,0.0,5.3,4.2
3,4,5,0.0,4.8,3.2
3,4,6,0.0,4.7,6.8
