month,day_of_year,day_of_week,hour,total_vehicles_per_hour,ev_vehicles_per_hour
1,30,1,21,1387.2,41.61600000000001
1,30,1,22,953.6999999999999,28.610999999999997
1,30,1,23,650.25,19.5075
1,31,2,0,525.3,15.758999999999999
1,31,2,1,350.2,10.506
1,31,2,2,306.425,9.19275
1,31,2,3,306.425,9.19275
1,31,2,4,437.75,13.1325
1,31,2,5,875.5,26.265
1,31,2,6,1969.875,59.09625
1,31,2,7,2845.375,85.36125
1,31,2,8,3064.2500000000005,91.92750000000001
1,31,2,9,2626.5,78.795
1,31,2,10,2407.625,72.22875
1,31,2,11,2407.625,72.22875
1,31,2,12,2407.625,72.22875
1,31,2,13,2407.625,72.22875
1,31,2,14,2538.9500000000003,76.16850000000001
1,31,2,15,2714.05,81.42150000000001
1,31,2,16,2976.7000000000003,89.30100000000002
1,31,2,17,3064.2500000000005,91.92750000000001
1,31,2,18,2714.05,81.42150000000001
1,31,2,19,2188.75,65.66250000000001
1,31,2,20,1751.0,52.53
1,31,2,21,1400.8,42.024
1,31,2,22,963.05,28.891499999999997
1,31,2,23,656.625,19.69875
2,32,3,0,532.44,15.9732
2,32,3,1,354.96,10.6488
2,32,3,2,310.59000000000003,9.3177
2,32,3,3,310.59000000000003,9.3177
2,32,3,4,443.7,13.311
2,32,3,5,887.4,26.622
2,32,3,6,1996.6499999999999,59.89949999999999
2,32,3,7,2884.05,86.5215
2,32,3,8,3105.9,93.177
2,32,3,9,2662.2,79.866
2,32,3,10,2440.35,73.2105
2,32,3,11,2440.35,73.2105
2,32,3,12,2440.35,73.2105
2,32,3,13,2440.35,73.2105
2,32,3,14,2573.46,77.2038
2,32,3,15,2750.94,82.52820000000001
2,32,3,16,3017.1600000000003,90.51480000000001
2,32,3,17,3105.9,93.177
2,32,3,18,2750.94,82.52820000000001
2,32,3,19,2218.5,66.55499999999999
2,32,3,20,1774.8,53.244
2,32,3,21,1419.84,42.5952
2,32,3,22,976.14,29.2842
2,32,3,23,665.55,19.9665
2,33,4,0,548.1,16.443
2,33,4,1,365.40000000000003,10.962000000000002
2,33,4,2,319.725,9.591750000000001
2,33,4,3,319.725,9.591750000000001
2,33,4,4,456.75,13.7025
2,33,4,5,913.5,27.405
2,33,4,6,2055.375,61.661249999999995
2,33,4,7,2968.875,89.06625000000001
2,33,4,8,3197.2500000000005,95.91750000000002
2,33,4,9,2740.5,82.215
2,33,4,10,2512.125,75.36375
2,33,4,11,2512.125,75.36375
2,33,4,12,2512.125,75.36375
2,33,4,13,2512.125,75.36375
2,33,4,14,2649.15,79.4745
2,33,4,15,2831.85,84.9555
2,33,4,16,3105.9,93.177
2,33,4,17,3197.2500000000005,95.91750000000002
2,33,4,18,2831.85,84.9555
2,33,4,19,2283.75,68.5125
2,33,4,20,1827.0,54.81
2,33,4,21,1461.6000000000001,43.848000000000006
2,33,4,22,1004.8499999999999,30.1455
2,33,4,23,685.125,20.55375
2,34,5,0,554.625,16.638749999999998
2,34,5,1,369.75,11.092500000000001
2,34,5,2,295.8,8.874
2,34,5,3,258.825,7.764749999999999
2,34,5,4,295.8,8.874
2,34,5,5,443.7,13.311
2,34,5,6,924.375,27.731250000000003
2,34,5,7,1479.0,44.370000000000005
2,34,5,8,2033.625,61.00875
2,34,5,9,2403.375,72.10125
2,34,5,10,2514.3,75.42900000000002
2,34,5,11,2514.3,75.42900000000002
2,34,5,12,2403.375,72.10125
2,34,5,13,2292.45,68.7735
2,34,5,14,2218.5,66.55499999999999
2,34,5,15,2144.55,64.3365
2,34,5,16,2033.625,61.00875
2,34,5,17,1848.75,55.462500000000006
2,34,5,18,1663.875,49.91625
2,34,5,19,1479.0,44.370000000000005
2,34,5,20,1294.1250000000002,38.82375000000001
2,34,5,21,1035.3,31.058999999999997
2,34,5,22,739.5,22.185000000000002
2,34,5,23,554.625,16.638749999999998
2,35,6,0,456.74999999999994,13.702499999999999
2,35,6,1,365.4,10.962
2,35,6,2,304.49999999999994,9.134999999999998
2,35,6,3,243.59999999999997,7.307999999999999
2,35,6,4,213.14999999999998,6.3945
2,35,6,5,243.59999999999997,7.307999999999999
2,35,6,6,456.74999999999994,13.702499999999999
2,35,6,7,761.25,22.837500000000002
2,35,6,8,1157.1,34.712999999999994
2,35,6,9,1522.5,45.675000000000004
2,35,6,10,1766.1,52.983
2,35,6,11,1887.8999999999999,56.63699999999999
2,35,6,12,1826.9999999999998,54.809999999999995
2,35,6,13,1766.1,52.983
2,35,6,14,1826.9999999999998,54.809999999999995
2,35,6,15,1979.2499999999998,59.37749999999999
2,35,6,16,2070.6,62.117999999999995
2,35,6,17,2131.5,63.94499999999999
2,35,6,18,1826.9999999999998,54.809999999999995
2,35,6,19,1522.5,45.675000000000004
2,35,6,20,1217.9999999999998,36.53999999999999
2,35,6,21,974.3999999999999,29.231999999999996
2,35,6,22,669.8999999999999,20.096999999999994
2,35,6,23,517.65,15.529499999999999
2,36,0,0,522.0,15.66
2,36,0,1,348.0,10.44
2,36,0,2,304.5,9.135
2,36,0,3,304.5,9.135
2,36,0,4,435.0,13.05
2,36,0,5,870.0,26.1
2,36,0,6,1957.5,58.725
2,36,0,7,2827.5,84.825
2,36,0,8,3045.0000000000005,91.35000000000002
2,36,0,9,2610.0,78.30000000000001
2,36,0,10,2392.5,71.775
2,36,0,11,2392.5,71.775
2,36,0,12,2392.5,71.775
2,36,0,13,2392.5,71.775
2,36,0,14,2523.0,75.69
2,36,0,15,2697.0,80.91000000000001
2,36,0,16,2958.0,88.74000000000001
2,36,0,17,3045.0000000000005,91.35000000000002
2,36,0,18,2697.0,80.91000000000001
2,36,0,19,2175.0,65.25
2,36,0,20,1740.0,52.2
2,36,0,21,1392.0,41.76
2,36,0,22,957.0,28.709999999999997
2,36,0,23,652.5,19.575000000000003
2,37,1,0,532.44,15.9732
2,37,1,1,354.96,10.6488
2,37,1,2,310.59000000000003,9.3177
2,37,1,3,310.59000000000003,9.3177
2,37,1,4,443.7,13.311
2,37,1,5,887.4,26.622
2,37,1,6,1996.6499999999999,59.89949999999999
2,37,1,7,2884.05,86.5215
2,37,1,8,3105.9,93.177
2,37,1,9,2662.2,79.866
2,37,1,10,2440.35,73.2105
2,37,1,11,2440.35,73.2105
2,37,1,12,2440.35,73.2105
2,37,1,13,2440.35,73.2105
2,37,1,14,2573.46,77.2038
2,37,1,15,2750.94,82.52820000000001
2,37,1,16,3017.1600000000003,90.51480000000001
2,37,1,17,3105.9,93.177
2,37,1,18,2750.94,82.52820000000001
2,37,1,19,2218.5,66.55499999999999
2,37,1,20,1774.8,53.244
2,37,1,21,1419.84,42.5952
2,37,1,22,976.14,29.2842
2,37,1,23,665.55,19.9665
2,38,2,0,537.66,16.1298
2,38,2,1,358.44,10.7532
2,38,2,2,313.635,9.409049999999999
2,38,2,3,313.635,9.409049999999999
2,38,2,4,448.05,13.4415
2,38,2,5,896.1,26.883
2,38,2,6,2016.225,60.48675
2,38,2,7,2912.3250000000003,87.36975000000001
2,38,2,8,3136.3500000000004,94.09050000000002
2,38,2,9,2688.2999999999997,80.649
2,38,2,10,2464.275,73.92825
2,38,2,11,2464.275,73.92825
2,38,2,12,2464.275,73.92825
2,38,2,13,2464.275,73.92825
2,38,2,14,2598.69,77.9607
2,38,2,15,2777.91,83.3373
2,38,2,16,3046.7400000000002,91.40220000000001
2,38,2,17,3136.3500000000004,94.09050000000002
2,38,2,18,2777.91,83.3373
2,38,2,19,2240.25,67.2075
2,38,2,20,1792.2,53.766
2,38,2,21,1433.76,43.0128
2,38,2,22,985.7099999999999,29.571299999999997
2,38,2,23,672.0749999999999,20.16225
2,39,3,0,532.44,15.9732
2,39,3,1,354.96,10.6488
2,39,3,2,310.59000000000003,9.3177
2,39,3,3,310.59000000000003,9.3177
2,39,3,4,443.7,13.311
2,39,3,5,887.4,26.622
2,39,3,6,1996.6499999999999,59.89949999999999
2,39,3,7,2884.05,86.5215
2,39,3,8,3105.9,93.177
2,39,3,9,2662.2,79.866
2,39,3,10,2440.35,73.2105
2,39,3,11,2440.35,73.2105
2,39,3,12,2440.35,73.2105
2,39,3,13,2440.35,73.2105
2,39,3,14,2573.46,77.2038
2,39,3,15,2750.94,82.52820000000001
2,39,3,16,3017.1600000000003,90.51480000000001
2,39,3,17,3105.9,93.177
2,39,3,18,2750.94,82.52820000000001
2,39,3,19,2218.5,66.55499999999999
2,39,3,20,1774.8,53.244
2,39,3,21,1419.84,42.5952
2,39,3,22,976.14,29.2842
2,39,3,23,665.55,19.9665
2,40,4,0,548.1,16.443
2,40,4,1,365.40000000000003,10.962000000000002
2,40,4,2,319.725,9.591750000000001
2,40,4,3,319.725,9.591750000000001
2,40,4,4,456.75,13.7025
2,40,4,5,913.5,27.405
2,40,4,6,2055.375,61.661249999999995
2,40,4,7,2968.875,89.06625000000001
2,40,4,8,3197.2500000000005,95.91750000000002
2,40,4,9,2740.5,82.215
2,40,4,10,2512.125,75.36375
2,40,4,11,2512.125,75.36375
2,40,4,12,2512.125,75.36375
2,40,4,13,2512.125,75.36375
2,40,4,14,2649.15,79.4745
2,40,4,15,2831.85,84.9555
2,40,4,16,3105.9,93.177
2,40,4,17,3197.2500000000005,95.91750000000002
2,40,4,18,2831.85,84.9555
2,40,4,19,2283.75,68.5125
2,40,4,20,1827.0,54.81
2,40,4,21,1461.6000000000001,43.848000000000006
2,40,4,22,1004.8499999999999,30.1455
2,40,4,23,685.125,20.55375
2,41,5,0,554.625,16.638749999999998
2,41,5,1,369.75,11.092500000000001
2,41,5,2,295.8,8.874
2,41,5,3,258.825,7.764749999999999
2,41,5,4,295.8,8.874
2,41,5,5,443.7,13.311
2,41,5,6,924.375,27.731250000000003
2,41,5,7,1479.0,44.370000000000005
2,41,5,8,2033.625,61.00875
2,41,5,9,2403.375,72.10125
2,41,5,10,2514.3,75.42900000000002
2,41,5,11,2514.3,75.42900000000002
2,41,5,12,2403.375,72.10125
2,41,5,13,2292.45,68.7735
2,41,5,14,2218.5,66.55499999999999
2,41,5,15,2144.55,64.3365
2,41,5,16,2033.625,61.00875
2,41,5,17,1848.75,55.462500000000006
2,41,5,18,1663.875,49.91625
2,41,5,19,1479.0,44.370000000000005
2,41,5,20,1294.1250000000002,38.82375000000001
2,41,5,21,1035.3,31.058999999999997
2,41,5,22,739.5,22.185000000000002
2,41,5,23,554.625,16.638749999999998
2,42,6,0,456.74999999999994,13.702499999999999
2,42,6,1,365.4,10.962
2,42,6,2,304.49999999999994,9.134999999999998
2,42,6,3,243.59999999999997,7.307999999999999
2,42,6,4,213.14999999999998,6.3945
2,42,6,5,243.59999999999997,7.307999999999999
2,42,6,6,456.74999999999994,13.702499999999999
2,42,6,7,761.25,22.837500000000002
2,42,6,8,1157.1,34.712999999999994
2,42,6,9,1522.5,45.675000000000004
2,42,6,10,1766.1,52.983
2,42,6,11,1887.8999999999999,56.63699999999999
2,42,6,12,1826.9999999999998,54.809999999999995
2,42,6,13,1766.1,52.983
2,42,6,14,1826.9999999999998,54.809999999999995
2,42,6,15,1979.2499999999998,59.37749999999999
2,42,6,16,2070.6,62.117999999999995
2,42,6,17,2131.5,63.94499999999999
2,42,6,18,1826.9999999999998,54.809999999999995
2,42,6,19,1522.5,45.675000000000004
2,42,6,20,1217.9999999999998,36.53999999999999
2,42,6,21,974.3999999999999,29.231999999999996
2,42,6,22,669.8999999999999,20.096999999999994
2,42,6,23,517.65,15.529499999999999
2,43,0,0,522.0,15.66
2,43,0,1,348.0,10.44
2,43,0,2,304.5,9.135
2,43,0,3,304.5,9.135
2,43,0,4,435.0,13.05
2,43,0,5,870.0,26.1
2,43,0,6,1957.5,58.725
2,43,0,7,2827.5,84.825
2,43,0,8,3045.0000000000005,91.35000000000002
2,43,0,9,2610.0,78.30000000000001
2,43,0,10,2392.5,71.775
2,43,0,11,2392.5,71.775
2,43,0,12,2392.5,71.775
2,43,0,13,2392.5,71.775
2,43,0,14,2523.0,75.69
2,43,0,15,2697.0,80.91000000000001
2,43,0,16,2958.0,88.74000000000001
2,43,0,17,3045.0000000000005,91.35000000000002
2,43,0,18,2697.0,80.91000000000001
2,43,0,19,2175.0,65.25
2,43,0,20,1740.0,52.2
2,43,0,21,1392.0,41.76
2,43,0,22,957.0,28.709999999999997
2,43,0,23,652.5,19.575000000000003
2,44,1,0,532.44,15.9732
2,44,1,1,354.96,10.6488
2,44,1,2,310.59000000000003,9.3177
2,44,1,3,310.59000000000003,9.3177
2,44,1,4,443.7,13.311
2,44,1,5,887.4,26.622
2,44,1,6,1996.6499999999999,59.89949999999999
2,44,1,7,2884.05,86.5215
2,44,1,8,3105.9,93.177
2,44,1,9,2662.2,79.866
2,44,1,10,2440.35,73.2105
2,44,1,11,2440.35,73.2105
2,44,1,12,2440.35,73.2105
2,44,1,13,2440.35,73.2105
2,44,1,14,2573.46,77.2038
2,44,1,15,2750.94,82.52820000000001
2,44,1,16,3017.1600000000003,90.51480000000001
2,44,1,17,3105.9,93.177
2,44,1,18,2750.94,82.52820000000001
2,44,1,19,2218.5,66.55499999999999
2,44,1,20,1774.8,53.244
2,44,1,21,1419.84,42.5952
2,44,1,22,976.14,29.2842
2,44,1,23,665.55,19.9665
2,45,2,0,537.66,16.1298
2,45,2,1,358.44,10.7532
2,45,2,2,313.635,9.409049999999999
2,45,2,3,313.635,9.409049999999999
2,45,2,4,448.05,13.4415
2,45,2,5,896.1,26.883
2,45,2,6,2016.225,60.48675
2,45,2,7,2912.3250000000003,87.36975000000001
2,45,2,8,3136.3500000000004,94.09050000000002
2,45,2,9,2688.2999999999997,80.649
2,45,2,10,2464.275,73.92825
2,45,2,11,2464.275,73.92825
2,45,2,12,2464.275,73.92825
2,45,2,13,2464.275,73.92825
2,45,2,14,2598.69,77.9607
2,45,2,15,2777.91,83.3373
2,45,2,16,3046.7400000000002,91.40220000000001
2,45,2,17,3136.3500000000004,94.09050000000002
2,45,2,18,2777.91,83.3373
2,45,2,19,2240.25,67.2075
2,45,2,20,1792.2,53.766
2,45,2,21,1433.76,43.0128
2,45,2,22,985.7099999999999,29.571299999999997
2,45,2,23,672.0749999999999,20.16225
2,46,3,0,532.44,15.9732
2,46,3,1,354.96,10.6488
2,46,3,2,310.59000000000003,9.3177
2,46,3,3,310.59000000000003,9.3177
2,46,3,4,443.7,13.311
2,46,3,5,887.4,26.622
2,46,3,6,1996.6499999999999,59.89949999999999
2,46,3,7,2884.05,86.5215
2,46,3,8,3105.9,93.177
2,46,3,9,2662.2,79.866
2,46,3,10,2440.35,73.2105
2,46,3,11,2440.35,73.2105
2,46,3,12,2440.35,73.2105
2,46,3,13,2440.35,73.2105
2,46,3,14,2573.46,77.2038
2,46,3,15,2750.94,82.52820000000001
2,46,3,16,3017.1600000000003,90.51480000000001
2,46,3,17,3105.9,93.177
2,46,3,18,2750.94,82.52820000000001
2,46,3,19,2218.5,66.55499999999999
2,46,3,20,1774.8,53.244
2,46,3,21,1419.84,42.5952
2,46,3,22,976.14,29.2842
2,46,3,23,665.55,19.9665
2,47,4,0,548.1,16.443
2,47,4,1,365.40000000000003,10.962000000000002
2,47,4,2,319.725,9.591750000000001
2,47,4,3,319.725,9.591750000000001
2,47,4,4,456.75,13.7025
2,47,4,5,913.5,27.405
2,47,4,6,2055.375,61.661249999999995
2,47,4,7,2968.875,89.06625000000001
2,47,4,8,3197.2500000000005,95.91750000000002
2,47,4,9,2740.5,82.215
2,47,4,10,2512.125,75.36375
2,47,4,11,2512.125,75.36375
2,47,4,12,2512.125,75.36375
2,47,4,13,2512.125,75.36375
2,47,4,14,2649.15,79.4745
2,47,4,15,2831.85,84.9555
2,47,4,16,3105.9,93.177
2,47,4,17,3197.2500000000005,95.91750000000002
2,47,4,18,2831.85,84.9555
2,47,4,19,2283.75,68.5125
2,47,4,20,1827.0,54.81
2,47,4,21,1461.6000000000001,43.848000000000006
2,47,4,22,1004.8499999999999,30.1455
2,47,4,23,685.125,20.55375
2,48,5,0,554.625,16.638749999999998
2,48,5,1,369.75,11.092500000000001
2,48,5,2,295.8,8.874
2,48,5,3,258.825,7.764749999999999
2,48,5,4,295.8,8.874
2,48,5,5,443.7,13.311
2,48,5,6,924.375,27.731250000000003
2,48,5,7,1479.0,44.370000000000005
2,48,5,8,2033.625,61.00875
2,48,5,9,2403.375,72.10125
2,48,5,10,2514.3,75.42900000000002
2,48,5,11,2514.3,75.42900000000002
2,48,5,12,2403.375,72.10125
2,48,5,13,2292.45,68.7735
2,48,5,14,2218.5,66.55499999999999
2,48,5,15,2144.55,64.3365
2,48,5,16,2033.625,61.00875
2,48,5,17,1848.75,55.462500000000006
2,48,5,18,1663.875,49.91625
2,48,5,19,1479.0,44.370000000000005
2,48,5,20,1294.1250000000002,38.82375000000001
2,48,5,21,1035.3,31.058999999999997
2,48,5,22,739.5,22.185000000000002
2,48,5,23,554.625,16.638749999999998
2,49,6,0,456.74999999999994,13.702499999999999
2,49,6,1,365.4,10.962
2,49,6,2,304.49999999999994,9.134999999999998
2,49,6,3,243.59999999999997,7.307999999999999
2,49,6,4,213.14999999999998,6.3945
2,49,6,5,243.59999999999997,7.307999999999999
2,49,6,6,456.74999999999994,13.702499999999999
2,49,6,7,761.25,22.837500000000002
2,49,6,8,1157.1,34.712999999999994
2,49,6,9,1522.5,45.675000000000004
2,49,6,10,1766.1,52.983
2,49,6,11,1887.8999999999999,56.63699999999999
2,49,6,12,1826.9999999999998,54.809999999999995
2,49,6,13,1766.1,52.983
2,49,6,14,1826.9999999999998,54.809999999999995
2,49,6,15,1979.2499999999998,59.37749999999999
2,49,6,16,2070.6,62.117999999999995
2,49,6,17,2131.5,63.94499999999999
2,49,6,18,1826.9999999999998,54.809999999999995
2,49,6,19,1522.5,45.675000000000004
2,49,6,20,1217.9999999999998,36.53999999999999
2,49,6,21,974.3999999999999,29.231999999999996
2,49,6,22,669.8999999999999,20.096999999999994
2,49,6,23,517.65,15.529499999999999
2,50,0,0,522.0,15.66
2,50,0,1,348.0,10.44
2,50,0,2,304.5,9.135
2,50,0,3,304.5,9.135
2,50,0,4,435.0,13.05
2,50,0,5,870.0,26.1
2,50,0,6,1957.5,58.725
2,50,0,7,2827.5,84.825
2,50,0,8,3045.0000000000005,91.35000000000002
2,50,0,9,2610.0,78.30000000000001
2,50,0,10,2392.5,71.775
2,50,0,11,2392.5,71.775
2,50,0,12,2392.5,71.775
2,50,0,13,2392.5,71.775
2,50,0,14,2523.0,75.69
2,50,0,15,2697.0,80.91000000000001
2,50,0,16,2958.0,88.74000000000001
2,50,0,17,3045.0000000000005,91.35000000000002
2,50,0,18,2697.0,80.91000000000001
2,50,0,19,2175.0,65.25
2,50,0,20,1740.0,52.2
2,50,0,21,1392.0,41.76
2,50,0,22,957.0,28.709999999999997
2,50,0,23,652.5,19.575000000000003
2,51,1,0,532.44,15.9732
2,51,1,1,354.96,10.6488
2,51,1,2,310.59000000000003,9.3177
2,51,1,3,310.59000000000003,9.3177
2,51,1,4,443.7,13.311
2,51,1,5,887.4,26.622
2,51,1,6,1996.6499999999999,59.89949999999999
2,51,1,7,2884.05,86.5215
2,51,1,8,3105.9,93.177
2,51,1,9,2662.2,79.866
2,51,1,10,2440.35,73.2105
2,51,1,11,2440.35,73.2105
2,51,1,12,2440.35,73.2105
2,51,1,13,2440.35,73.2105
2,51,1,14,2573.46,77.2038
2,51,1,15,2750.94,82.52820000000001
2,51,1,16,3017.1600000000003,90.51480000000001
2,51,1,17,3105.9,93.177
2,51,1,18,2750.94,82.52820000000001
2,51,1,19,2218.5,66.55499999999999
2,51,1,20,1774.8,53.244
2,51,1,21,1419.84,42.5952
2,51,1,22,976.14,29.2842
2,51,1,23,665.55,19.9665
2,52,2,0,537.66,16.1298
2,52,2,1,358.44,10.7532
2,52,2,2,313.635,9.409049999999999
2,52,2,3,313.635,9.409049999999999
2,52,2,4,448.05,13.4415
2,52,2,5,896.1,26.883
2,52,2,6,2016.225,60.48675
2,52,2,7,2912.3250000000003,87.36975000000001
2,52,2,8,3136.3500000000004,94.09050000000002
2,52,2,9,2688.2999999999997,80.649
2,52,2,10,2464.275,73.92825
2,52,2,11,2464.275,73.92825
2,52,2,12,2464.275,73.92825
2,52,2,13,2464.275,73.92825
2,52,2,14,2598.69,77.9607
2,52,2,15,2777.91,83.3373
2,52,2,16,3046.7400000000002,91.40220000000001
2,52,2,17,3136.3500000000004,94.09050000000002
2,52,2,18,2777.91,83.3373
2,52,2,19,2240.25,67.2075
2,52,2,20,1792.2,53.766
2,52,2,21,1433.76,43.0128
2,52,2,22,985.7099999999999,29.571299999999997
2,52,2,23,672.0749999999999,20.16225
2,53,3,0,532.44,15.9732
2,53,3,1,354.96,10.6488
2,53,3,2,310.59000000000003,9.3177
2,53,3,3,310.59000000000003,9.3177
2,53,3,4,443.7,13.311
2,53,3,5,887.4,26.622
2,53,3,6,1996.6499999999999,59.89949999999999
2,53,3,7,2884.05,86.5215
2,53,3,8,3105.9,93.177
2,53,3,9,2662.2,79.866
2,53,3,10,2440.35,73.2105
2,53,3,11,2440.35,73.2105
2,53,3,12,2440.35,73.2105
2,53,3,13,2440.35,73.2105
2,53,3,14,2573.46,77.2038
2,53,3,15,2750.94,82.52820000000001
2,53,3,16,3017.1600000000003,90.51480000000001
2,53,3,17,3105.9,93.177
2,53,3,18,2750.94,82.52820000000001
2,53,3,19,2218.5,66.55499999999999
2,53,3,20,1774.8,53.244
2,53,3,21,1419.84,42.5952
2,53,3,22,976.14,29.2842
2,53,3,23,665.55,19.9665
2,54,4,0,548.1,16.443
2,54,4,1,365.40000000000003,10.962000000000002
2,54,4,2,319.725,9.591750000000001
2,54,4,3,319.725,9.591750000000001
2,54,4,4,456.75,13.7025
2,54,4,5,913.5,27.405
2,54,4,6,2055.375,61.661249999999995
2,54,4,7,2968.875,89.06625000000001
2,54,4,8,3197.2500000000005,95.91750000000002
2,54,4,9,2740.5,82.215
2,54,4,10,2512.125,75.36375
2,54,4,11,2512.125,75.36375
2,54,4,12,2512.125,75.36375
2,54,4,13,2512.125,75.36375
2,54,4,14,2649.15,79.4745
2,54,4,15,2831.85,84.9555
2,54,4,16,3105.9,93.177
2,54,4,17,3197.2500000000005,95.91750000000002
2,54,4,18,2831.85,84.9555
2,54,4,19,2283.75,68.5125
2,54,4,20,1827.0,54.81
2,54,4,21,1461.6000000000001,43.848000000000006
2,54,4,22,1004.8499999999999,30.1455
2,54,4,23,685.125,20.55375
2,55,5,0,554.625,16.638749999999998
2,55,5,1,369.75,11.092500000000001
2,55,5,2,295.8,8.874
2,55,5,3,258.825,7.764749999999999
2,55,5,4,295.8,8.874
2,55,5,5,443.7,13.311
2,55,5,6,924.375,27.731250000000003
2,55,5,7,1479.0,44.370000000000005
2,55,5,8,2033.625,61.00875
2,55,5,9,2403.375,72.10125
2,55,5,10,2514.3,75.42900000000002
2,55,5,11,2514.3,75.42900000000002
2,55,5,12,2403.375,72.10125
2,55,5,13,2292.45,68.7735
2,55,5,14,2218.5,66.55499999999999
2,55,5,15,2144.55,64.3365
2,55,5,16,2033.625,61.00875
2,55,5,17,1848.75,55.462500000000006
2,55,5,18,1663.875,49.91625
2,55,5,19,1479.0,44.370000000000005
2,55,5,20,1294.1250000000002,38.82375000000001
2,55,5,21,1035.3,31.058999999999997
2,55,5,22,739.5,22.185000000000002
2,55,5,23,554.625,16.638749999999998
2,56,6,0,456.74999999999994,13.702499999999999
2,56,6,1,365.4,10.962
2,56,6,2,304.49999999999994,9.134999999999998
2,56,6,3,243.59999999999997,7.307999999999999
2,56,6,4,213.14999999999998,6.3945
2,56,6,5,243.59999999999997,7.307999999999999
2,56,6,6,456.74999999999994,13.702499999999999
2,56,6,7,761.25,22.837500000000002
2,56,6,8,1157.1,34.712999999999994
2,56,6,9,1522.5,45.675000000000004
2,56,6,10,1766.1,52.983
2,56,6,11,1887.8999999999999,56.63699999999999
2,56,6,12,1826.9999999999998,54.809999999999995
2,56,6,13,1766.1,52.983
2,56,6,14,1826.9999999999998,54.809999999999995
2,56,6,15,1979.2499999999998,59.37749999999999
2,56,6,16,2070.6,62.117999999999995
2,56,6,17,2131.5,63.94499999999999
2,56,6,18,1826.9999999999998,54.809999999999995
2,56,6,19,1522.5,45.675000000000004
2,56,6,20,1217.9999999999998,36.53999999999999
2,56,6,21,974.3999999999999,29.231999999999996
2,56,6,22,669.8999999999999,20.096999999999994
2,56,6,23,517.65,15.529499999999999
2,57,0,0,522.0,15.66
2,57,0,1,348.0,10.44
2,57,0,2,304.5,9.135
2,57,0,3,304.5,9.135
2,57,0,4,435.0,13.05
2,57,0,5,870.0,26.1
2,57,0,6,1957.5,58.725
2,57,0,7,2827.5,84.825
2,57,0,8,3045.0000000000005,91.35000000000002
2,57,0,9,2610.0,78.30000000000001
2,57,0,10,2392.5,71.775
2,57,0,11,2392.5,71.775
2,57,0,12,2392.5,71.775
2,57,0,13,2392.5,71.775
2,57,0,14,2523.0,75.69
2,57,0,15,2697.0,80.91000000000001
2,57,0,16,2958.0,88.74000000000001
2,57,0,17,3045.0000000000005,91.35000000000002
2,57,0,18,2697.0,80.91000000000001
2,57,0,19,2175.0,65.25
2,57,0,20,1740.0,52.2
2,57,0,21,1392.0,41.76
2,57,0,22,957.0,28.709999999999997
2,57,0,23,652.5,19.575000000000003
2,58,1,0,532.44,15.9732
2,58,1,1,354.96,10.6488
2,58,1,2,310.59000000000003,9.3177
2,58,1,3,310.59000000000003,9.3177
2,58,1,4,443.7,13.311
2,58,1,5,887.4,26.622
2,58,1,6,1996.6499999999999,59.89949999999999
2,58,1,7,2884.05,86.5215
2,58,1,8,3105.9,93.177
2,58,1,9,2662.2,79.866
2,58,1,10,2440.35,73.2105
2,58,1,11,2440.35,73.2105
2,58,1,12,2440.35,73.2105
2,58,1,13,2440.35,73.2105
2,58,1,14,2573.46,77.2038
2,58,1,15,2750.94,82.52820000000001
2,58,1,16,3017.1600000000003,90.51480000000001
2,58,1,17,3105.9,93.177
2,58,1,18,2750.94,82.52820000000001
2,58,1,19,2218.5,66.55499999999999
2,58,1,20,1774.8,53.244
2,58,1,21,1419.84,42.5952
2,58,1,22,976.14,29.2842
2,58,1,23,665.55,19.9665
2,59,2,0,537.66,16.1298
2,59,2,1,358.44,10.7532
2,59,2,2,313.635,9.409049999999999
2,59,2,3,313.635,9.409049999999999
2,59,2,4,448.05,13.4415
2,59,2,5,896.1,26.883
2,59,2,6,2016.225,60.48675
2,59,2,7,2912.3250000000003,87.36975000000001
2,59,2,8,3136.3500000000004,94.09050000000002
2,59,2,9,2688.2999999999997,80.649
2,59,2,10,2464.275,73.92825
2,59,2,11,2464.275,73.92825
2,59,2,12,2464.275,73.92825
2,59,2,13,2464.275,73.92825
2,59,2,14,2598.69,77.9607
2,59,2,15,2777.91,83.3373
2,59,2,16,3046.7400000000002,91.40220000000001
2,59,2,17,3136.3500000000004,94.09050000000002
2,59,2,18,2777.91,83.3373
2,59,2,19,2240.25,67.2075
2,59,2,20,1792.2,53.766
2,59,2,21,1433.76,43.0128
2,59,2,22,985.7099999999999,29.571299999999997
2,59,2,23,672.0749999999999,20.16225
2,60,3,0,532.44,15.9732
2,60,3,1,354.96,10.6488
2,60,3,2,310.59000000000003,9.3177
2,60,3,3,310.59000000000003,9.3177
2,60,3,4,443.7,13.311
2,60,3,5,887.4,26.622
2,60,3,6,1996.6499999999999,59.89949999999999
2,60,3,7,2884.05,86.5215
2,60,3,8,3105.9,93.177
2,60,3,9,2662.2,79.866
2,60,3,10,2440.35,73.2105
2,60,3,11,2440.35,73.2105
2,60,3,12,2440.35,73.2105
2,60,3,13,2440.35,73.2105
2,60,3,14,2573.46,77.2038
2,60,3,15,2750.94,82.52820000000001
2,60,3,16,3017.1600000000003,90.51480000000001
2,60,3,17,3105.9,93.177
